playerID,MVP,Gold_Glove,Cy_Young_Award,All_Star_Game,Batting_Seasons_Number,Batting_LastSeason,Batting_Games,Batting_At_Bats,Batting_Runs,Batting_Hits,Batting_Doubles,Batting_Triples,Batting_Homeruns,Batting_Runs_Batted_In,Batting_Stolen_Bases,Batting_Caught_Steading,Batting_Base_on_Balls,Batting_Intentional_walks,Batting_Hit_by_pitch,Batting_Sacrifice_hits,Batting_Grounded_into_double_plays,Pitching_Wins,Pitching_Games,Pitching_Shutouts,Pitching_Saves,Pitching_Outs_Pitched,Pitching_Earned_Runs,Pitching_Strikeouts,Pitching_ERA,Pitching_HBP,Pitching_BK,Pitching_BFP,Pitching_GF,Pitching_R,inducted
sewelri01,0,0,0,3,13,1949,423,750,81,152,22,3,6,59,12,0,37,0,1,19,20,143,390,20,15,6358,819,636,55.330000162124634,23,2,9101,88,983,N
sexsori01,0,0,0,2,12,2008,1367,4928,748,1286,260,17,306,943,14,13,588,31,52,0,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
seymocy01,0,0,0,NULL,16,1913,1528,5682,737,1723,229,96,52,799,222,0,354,0,30,138,0,61,140,6,1,3087,430,584,32.47000002861023,84,8,0,15,631,N
shantbo01,1,8,0,1,16,1964,578,548,60,107,20,2,1,46,3,2,47,0,5,44,4,119,537,15,48,5807,726,1072,66.62000012397766,41,6,8045,192,817,N
sheckji01,0,0,0,NULL,17,1913,2122,7605,1296,2084,354,136,56,813,465,0,1135,0,92,286,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sheffga01,0,0,0,9,22,2009,2576,9217,1636,2689,467,27,509,1676,253,104,1475,130,135,9,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sherdbi01,0,0,0,NULL,15,1932,549,960,96,214,35,5,9,86,2,1,63,0,1,44,0,165,514,11,26,8128,1120,839,61.5699999332428,54,3,11604,163,1326,N
shockur01,0,0,0,NULL,13,1928,412,798,89,167,23,3,1,70,1,3,139,0,11,98,0,187,412,28,25,8045,945,983,36.43999981880188,37,3,11140,68,1127,N
shortch02,0,0,0,2,15,1973,506,697,29,88,5,2,0,24,1,0,14,0,3,57,13,135,501,24,18,6975,886,1629,62.69000029563904,61,6,9801,78,991,N
siebeso01,0,0,0,1,12,1975,405,660,52,114,22,3,12,57,0,0,18,0,9,35,20,140,399,21,16,6456,767,1512,54.59000015258789,54,8,8951,42,907,N
sierrru01,0,0,0,4,20,2006,2186,8044,1084,2152,428,59,306,1322,142,52,610,102,7,1,193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sievero01,0,0,0,3,17,1965,1887,6387,945,1703,292,42,318,1147,14,19,841,55,51,15,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
simmoal01,0,0,0,3,20,1944,2215,8759,1507,2927,539,149,307,1827,88,64,615,0,30,111,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
simmocu01,0,0,0,3,20,1967,609,1135,93,194,19,3,1,76,2,1,59,0,2,57,16,193,569,36,5,10045,1318,1697,96.79000067710876,53,4,14144,54,1551,N
simmote01,0,0,0,5,21,1988,2456,8680,1074,2472,483,47,248,1389,21,33,855,188,39,11,287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
simsdu01,0,0,0,NULL,11,1974,843,2422,263,580,80,6,100,310,6,16,338,34,35,6,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
singebi01,0,0,0,2,14,1977,324,413,20,45,11,0,0,13,0,0,14,0,5,30,5,118,322,24,2,6522,819,1515,47.25000023841858,63,11,9143,7,944,N
singlke01,0,0,0,3,15,1984,2082,7189,985,2029,317,25,246,1065,21,36,1263,125,17,29,248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sislege01,1,0,0,NULL,15,1930,2055,8267,1284,2812,425,164,102,1175,375,127,472,0,48,226,0,5,24,1,3,333,29,63,8.329999923706055,6,1,453,8,36,Y
sistisi01,0,0,0,NULL,13,1954,1016,2999,401,732,121,19,27,260,30,5,283,0,16,70,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
slaugen01,0,0,0,10,19,1959,2380,7946,1247,2383,413,148,169,1304,71,15,1018,11,37,73,139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
smallro01,0,0,0,NULL,11,1958,872,2644,277,601,103,33,61,305,4,0,257,6,18,26,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
smithea02,0,0,0,NULL,12,1930,860,2264,225,686,115,19,46,355,18,9,247,0,11,47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
smithhi99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
smithle02,0,0,0,3,18,1997,1023,64,2,3,0,0,1,2,0,0,3,0,0,4,0,71,1022,0,478,3868,434,1251,63.05999970436096,10,4,5387,802,475,N
smithlo01,0,0,0,1,17,1994,1613,5170,909,1488,273,58,98,533,370,140,623,19,92,21,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
smithoz01,0,13,0,14,19,1996,2573,9396,1257,2460,402,69,28,793,580,148,1072,79,33,214,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
smithre06,0,1,0,7,17,1982,1987,7033,1123,2020,363,57,314,1092,137,86,890,115,33,8,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
smithsh01,0,0,0,NULL,14,1927,381,709,59,165,24,10,6,60,4,3,30,0,4,23,0,114,373,16,21,6158,757,428,105.32999980449677,42,3,8663,108,964,N
smoltjo01,0,0,1,6,21,2009,735,948,77,151,26,2,5,61,3,2,79,0,3,136,16,213,723,16,154,10419,1284,3084,77.21999967098236,57,16,14271,204,1391,Y
snidedu01,0,0,0,7,18,1964,2143,7161,1259,2116,358,85,407,1333,99,50,971,104,21,52,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
snowjt01,0,6,0,NULL,16,2008,1716,5641,798,1509,293,19,189,877,20,23,760,61,64,24,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sosasa01,1,0,0,6,18,2007,2354,8813,1475,2408,379,45,609,1667,234,107,929,154,59,17,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sotoma01,0,0,0,3,12,1988,303,530,32,70,13,1,1,24,0,0,11,0,2,58,2,100,297,13,4,5191,667,1449,46.58999991416931,28,20,7147,20,732,N
southbi01,0,0,0,NULL,13,1929,1192,4359,661,1296,173,91,52,561,138,85,402,0,14,152,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
spahnwa01,0,0,1,7,21,1965,783,1872,141,363,57,6,35,189,4,2,94,0,7,68,23,363,750,63,29,15731,1798,2583,72.10999989509583,42,5,21547,68,2016,Y
spaldal01,0,0,0,NULL,8,1878,411,1958,417,613,88,20,2,327,10,3,29,0,0,0,0,253,347,24,11,8672,686,142,16.68999981880188,0,2,2272,3,1791,Y
sparktu01,0,0,0,NULL,12,1910,313,798,45,91,16,4,0,41,0,0,52,0,3,31,0,121,313,19,8,7007,725,778,48.00000023841858,88,1,6797,41,1059,N
speaktr01,1,0,0,NULL,22,1928,2789,10195,1882,3514,792,222,117,1529,432,129,1381,0,103,309,0,0,1,0,0,3,1,0,9,0,0,4,1,1,Y
speiech01,0,0,0,2,19,1989,2260,7156,770,1759,302,50,112,720,42,54,847,106,35,73,183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
spencji01,0,2,0,1,15,1982,1553,4908,541,1227,179,27,146,599,11,19,407,86,17,35,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
splitpa01,0,0,0,NULL,15,1984,430,121,12,22,1,1,0,4,0,0,7,0,1,8,3,166,429,17,1,7664,1082,1057,63.760000705718994,34,5,10824,13,1243,N
stahlja01,0,0,0,NULL,9,1913,981,3425,405,894,149,87,31,437,178,0,221,0,94,105,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stahlla01,0,0,0,NULL,10,1973,730,1721,167,400,58,19,36,163,22,16,142,17,6,12,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stairma01,0,0,0,NULL,19,2011,1895,5204,770,1366,294,13,265,899,30,24,717,59,57,5,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stanked01,0,0,0,1,11,1953,1259,4301,811,1154,185,35,29,364,48,5,996,0,35,103,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stanlmi01,0,4,0,NULL,15,1978,1516,5022,641,1243,201,48,117,500,44,23,371,32,8,42,133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stantmi01,0,0,0,NULL,7,1985,277,4,0,1,0,0,0,0,0,0,0,0,0,0,0,13,277,0,31,1153,197,304,42.65000033378601,9,5,1691,130,218,N
stargwi01,1,0,0,7,21,1982,2360,7927,1195,2232,423,55,475,1540,17,16,937,227,78,9,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
staubru01,0,0,0,4,23,1985,2951,9720,1189,2716,499,47,292,1466,47,33,1255,193,79,56,297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stearjo01,0,0,0,3,11,1984,810,2681,334,696,152,10,46,312,91,51,323,25,25,23,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
steartu99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
steinha01,0,0,0,NULL,14,1911,1646,5896,758,1576,284,90,27,762,194,0,471,0,79,248,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
steinte01,0,0,0,3,14,1999,1546,5369,638,1453,273,21,162,745,23,22,418,31,48,15,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stengca01,0,0,0,NULL,14,1925,1277,4288,575,1219,182,89,60,535,131,43,437,0,39,105,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
stephjo03,0,0,0,NULL,1,2002,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,195,44,56,6.090000152587891,3,0,281,0,44,N
stephri01,0,0,0,NULL,14,1934,1310,4508,714,1515,321,54,63,773,53,9,494,0,41,91,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stewada01,0,0,0,1,16,1995,523,51,5,10,1,1,0,4,0,0,3,0,0,6,0,168,523,9,19,7889,1154,1741,76.92000007629395,62,23,11251,87,1259,N
stewaji01,0,0,0,NULL,10,1973,777,1420,164,336,45,14,8,112,38,20,139,9,8,22,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stiebda01,0,0,0,7,16,1998,454,2,2,0,0,0,0,0,0,0,0,0,0,0,0,176,443,30,3,8686,1106,1669,60.03999972343445,129,14,12072,14,1225,N
stonest01,0,0,1,1,11,1981,340,219,9,22,2,0,0,7,0,0,11,0,1,22,2,107,320,7,1,5365,788,1065,44.019999742507935,40,5,7640,15,880,N
stottme01,0,0,0,4,11,1974,366,749,54,120,13,6,7,57,0,2,47,0,4,42,14,164,360,40,1,7984,878,1257,32.549999713897705,44,1,10972,3,1003,N
stottto01,0,0,0,NULL,14,2002,373,242,23,50,7,1,1,11,1,1,28,0,0,26,1,138,372,6,1,6575,1042,1587,67.91000032424927,83,10,9441,12,1130,N
stoveha01,0,0,0,NULL,14,1893,1486,6138,1492,1771,347,174,122,908,509,0,663,0,31,0,0,0,4,0,0,28,7,7,40.5,0,0,35,3,9,N
strawda01,0,0,0,6,17,1999,1583,5418,898,1401,256,38,335,1000,221,99,816,131,38,1,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
streega01,0,0,0,NULL,8,1931,504,1501,98,312,44,11,2,105,17,0,119,0,16,41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
suhrgu01,0,0,0,0,11,1940,1435,5176,714,1446,288,114,84,818,53,0,718,0,10,85,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sukefcl01,0,0,0,NULL,10,1945,486,1237,122,326,50,14,2,96,12,0,95,0,5,25,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sullibi03,0,0,0,NULL,16,1916,1147,3647,363,777,119,33,21,378,98,0,170,0,32,132,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
summech01,0,0,0,NULL,11,1984,698,1371,199,350,63,4,54,218,15,13,188,17,19,3,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sundbji01,0,6,0,2,16,1989,1962,6021,621,1493,243,36,95,624,20,37,699,31,22,118,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
surhobj01,0,0,0,1,19,2005,2313,8258,1062,2326,440,42,188,1153,141,84,640,81,33,71,169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sutclri01,0,0,1,2,18,1994,466,562,42,102,22,1,4,55,4,0,34,0,2,54,15,171,457,18,6,8093,1223,1679,73.89999961853027,46,38,11548,30,1324,N
suttebr01,0,0,1,4,12,1988,661,102,6,9,0,0,0,6,1,0,7,0,1,10,1,68,661,0,300,3127,328,861,36.950000643730164,13,8,4251,512,370,Y
suttlmu99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
suttodo01,0,0,0,4,23,1988,785,1354,64,195,15,1,0,64,1,0,60,0,6,136,29,324,774,58,5,15847,1914,3574,82.72999954223633,82,21,21631,12,2104,Y
sweenbi02,0,0,0,NULL,8,1914,1039,3692,442,1004,153,40,11,389,172,0,423,0,12,126,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
sweenmi01,0,0,0,4,16,2010,1454,5188,759,1540,325,5,215,909,53,25,522,61,74,5,142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tananfr01,0,0,0,1,21,1993,639,59,3,9,1,1,0,5,0,1,2,0,0,3,0,240,638,34,1,12565,1704,2773,86.36999988555908,129,27,17641,10,1910,N
tanneje01,0,0,0,NULL,15,1911,506,1410,189,361,55,23,5,141,19,0,105,0,8,26,0,197,358,34,7,8251,852,940,54.53000020980835,130,1,3137,38,1195,N
tartada01,0,0,0,1,14,1997,1406,5011,756,1366,289,22,262,925,37,30,768,47,17,2,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
taylobe99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tayloto02,0,0,0,2,19,1976,2195,7680,1005,2007,298,86,75,598,234,111,613,49,78,91,166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tebbebi01,0,0,0,3,14,1952,1162,3704,357,1000,169,22,38,469,29,23,389,0,12,44,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tekulke01,0,0,0,0,16,1989,1050,121,8,10,0,0,0,2,0,0,6,0,0,5,1,94,1050,0,184,4309,455,779,65.3300005197525,17,3,6001,638,526,N
templga01,0,0,0,2,16,1991,2079,7721,893,2096,329,106,70,728,242,129,375,144,9,57,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tenacge01,0,0,0,1,15,1983,1555,4390,653,1060,179,20,201,674,36,42,984,58,91,21,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tennefr01,0,0,0,NULL,1,1884,37,139,18,30,3,1,0,0,0,0,6,0,0,0,0,3,5,0,0,129,10,28,3.4399999380111694,0,0,0,0,26,N
tennefr02,0,0,0,NULL,17,1911,1994,7595,1278,2231,270,77,22,688,285,0,874,0,63,275,0,0,1,0,0,6,1,0,4.5,0,0,13,0,4,N
terrybi01,0,0,0,3,14,1936,1721,6428,1120,2193,373,112,154,1078,56,6,537,0,9,137,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tettlmi01,0,0,0,2,14,1997,1485,4698,711,1132,210,16,245,732,23,29,949,72,30,21,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tewksbo01,0,0,0,1,13,1998,303,380,20,50,7,0,0,19,0,0,21,0,0,41,6,110,302,7,1,5421,787,812,63.890000104904175,41,7,7623,8,884,N
theveto01,0,0,0,NULL,15,1938,1229,4164,380,1030,124,32,2,456,23,3,210,0,11,99,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thomafr04,2,0,0,3,19,2008,2322,8199,1494,2468,495,12,521,1704,32,23,1667,168,87,0,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
thomago01,0,0,0,1,13,1986,1436,4677,681,1051,212,13,268,782,50,49,697,41,18,41,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thomair01,0,0,0,NULL,10,1915,484,1352,124,327,46,17,3,155,20,0,82,0,22,29,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thompro01,0,1,0,0,11,1996,1304,4612,671,1187,238,39,119,458,103,62,439,8,66,99,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thompsa01,0,0,0,NULL,15,1906,1407,5984,1256,1979,340,160,127,1299,229,0,450,0,63,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
thomsbo01,0,0,0,3,15,1960,1779,6305,903,1705,267,74,264,1026,38,20,559,23,34,36,159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thornan01,0,0,0,2,14,1987,1565,5291,792,1342,244,22,253,895,48,37,876,69,41,14,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tiantlu01,0,0,0,3,19,1982,573,513,36,84,14,1,5,44,1,1,13,0,1,41,10,229,573,49,15,10459,1280,2416,67.02000021934509,49,4,14365,51,1400,N
tidrodi01,0,0,0,NULL,13,1984,620,95,6,9,0,0,0,7,0,0,3,0,0,16,2,100,620,5,55,5240,715,975,66.22999954223633,43,2,7412,244,807,N
timlimi01,0,0,0,NULL,18,2008,1059,7,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1058,0,141,3613,486,872,78.16999983787537,47,3,5082,467,533,N
tinkejo01,0,0,0,NULL,15,1916,1804,6434,774,1687,263,114,31,782,336,0,416,0,10,285,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tobinji01,0,0,0,1,9,1945,396,796,81,183,35,3,17,102,1,0,80,0,3,5,22,105,287,12,5,5700,726,498,34.94999980926514,27,3,8074,47,861,N
tolanbo01,0,0,0,NULL,13,1979,1282,4238,572,1121,173,34,86,497,193,100,258,27,65,64,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
toneyfr01,0,0,0,NULL,12,1923,336,744,40,118,12,4,3,47,3,1,21,0,0,31,0,139,336,28,12,6618,659,718,40.43000030517578,46,5,8988,48,835,N
torboje01,0,0,0,NULL,10,1973,574,1391,78,297,42,3,8,101,3,6,103,29,4,17,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
torgeea01,0,0,0,NULL,15,1961,1668,4969,848,1318,215,46,149,740,133,39,980,7,8,55,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
torrejo01,1,1,0,8,18,1977,2209,7874,996,2342,344,59,252,1185,23,29,779,127,85,13,284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
torremi01,0,0,0,NULL,18,1984,499,412,24,64,8,1,0,15,1,1,10,0,2,28,6,185,494,15,0,9132,1340,1404,103.78999924659729,59,11,13179,13,1501,N
torricr99,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tovarce01,0,0,0,NULL,12,1976,1488,5569,834,1546,253,55,46,435,226,108,413,23,88,73,58,0,1,0,0,3,0,1,0,0,1,4,0,0,N
trammal01,0,4,0,4,20,1996,2293,8288,1231,2365,412,55,185,1003,236,109,850,48,37,124,156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
traynpi01,0,0,0,2,17,1937,1941,7559,1183,2416,371,164,58,1273,158,46,472,0,31,231,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
trillma01,0,3,0,4,17,1989,1780,5950,598,1562,239,33,61,571,56,57,452,35,34,88,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
troutdi01,0,0,0,0,15,1957,535,961,99,205,28,7,20,110,7,2,59,0,1,26,18,170,521,28,35,8177,979,1256,134.39999985694885,34,7,11615,134,1166,N
truckvi01,0,0,0,2,17,1958,517,949,63,171,23,1,2,70,1,1,9,0,2,46,31,177,517,33,30,8047,1009,1534,68.58999967575073,47,6,11378,113,1124,N
tudorjo01,0,0,0,NULL,12,1990,289,384,22,59,7,2,0,18,1,1,17,0,0,41,3,117,281,16,1,5391,623,988,43.950000166893005,29,10,7368,5,700,N
turneji01,0,0,0,0,9,1945,238,399,32,87,16,1,1,22,0,1,8,0,4,17,7,69,231,8,20,3396,405,329,38.84000062942505,10,0,4697,86,482,N
turnete01,0,0,0,NULL,17,1919,1659,5921,699,1499,207,77,8,528,256,24,435,0,34,268,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
uhlege01,0,0,0,NULL,17,1936,722,1360,172,393,60,21,9,187,6,8,98,0,4,36,0,200,513,21,25,9359,1384,1135,114.30000042915344,113,5,13639,114,1635,N
unserde01,0,0,0,NULL,15,1982,1799,5215,617,1344,179,42,87,481,64,60,481,62,9,65,62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
valenel01,0,1,0,1,10,1985,894,3166,380,881,169,15,123,474,59,37,180,9,7,5,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
valenfe01,0,1,1,5,17,1997,474,936,56,187,26,1,10,84,0,2,8,0,0,93,12,173,453,31,2,8790,1154,2074,72.95999956130981,25,11,12398,10,1303,N
valoel01,0,0,0,NULL,20,1961,1806,5029,768,1420,228,73,58,601,110,79,942,12,38,65,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
vanceda01,1,0,0,NULL,16,1935,442,971,68,146,23,1,7,75,1,0,79,0,7,55,4,197,442,29,11,8900,1068,2045,83.87000036239624,77,2,12369,53,1246,Y
vandejo01,0,0,0,3,13,1951,382,685,58,104,12,2,1,26,1,0,41,0,0,60,8,119,346,29,2,6314,805,1294,61.170000076293945,21,3,9034,28,915,N
vanhage01,0,0,0,NULL,17,1903,1984,8021,1639,2532,285,161,69,1014,583,0,868,0,38,52,0,40,93,5,4,2068,310,281,43.80000042915344,49,1,2843,24,527,N
vanslan01,0,5,0,2,13,1995,1658,5711,835,1562,293,91,164,792,245,59,667,55,27,12,94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
varitja01,0,1,0,2,15,2011,1546,5099,664,1307,306,14,193,757,25,18,614,59,61,22,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
vaughar01,0,0,0,7,14,1948,1817,6622,1173,2103,356,128,96,926,118,0,937,0,46,116,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
vaughgr01,0,0,0,2,15,2003,1731,6103,1017,1475,284,23,355,1072,121,59,865,54,37,11,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
vaughmo01,1,0,0,2,12,2003,1512,5532,861,1620,270,10,328,1064,30,18,725,144,108,0,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
veachbo01,0,0,0,NULL,14,1925,1821,6656,953,2063,393,147,64,1166,195,84,571,0,59,271,0,0,1,0,1,6,1,0,4.5,0,0,9,1,1,N
vealebo01,0,0,0,0,13,1974,399,630,26,72,7,1,0,18,0,0,18,0,0,28,8,120,397,20,21,5778,658,1703,48.21999979019165,29,9,8163,63,755,N
